b: 3	h: 7	v: 2073	approx: 10	i: 20
static_evaluation: 2073	parent: None	daughters: [1632, 9281, -2026]	depth: 0	interesting: 15	is_interesting: True	
static_evaluation: 7110	parent: -7162	daughters: []	depth: 6	interesting: 42	is_interesting: False	
static_evaluation: 7582	parent: -7162	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: 8970	parent: -7162	daughters: []	depth: 6	interesting: 98	is_interesting: False	
static_evaluation: 7127	parent: -7162	daughters: []	depth: 6	interesting: 26	is_interesting: False	
static_evaluation: 8393	parent: -7162	daughters: []	depth: 6	interesting: 24	is_interesting: False	
static_evaluation: 9857	parent: -7162	daughters: []	depth: 6	interesting: 40	is_interesting: False	
static_evaluation: -7108	parent: 7111	daughters: [7129, 9107, 9283]	depth: 5	interesting: 91	is_interesting: False	
static_evaluation: 7129	parent: -7108	daughters: []	depth: 6	interesting: 88	is_interesting: False	
static_evaluation: 9107	parent: -7108	daughters: []	depth: 6	interesting: 25	is_interesting: False	
static_evaluation: 9283	parent: -7108	daughters: []	depth: 6	interesting: 58	is_interesting: False	
static_evaluation: -2091	parent: 7111	daughters: [2368, 8296, 2188]	depth: 5	interesting: 93	is_interesting: False	
static_evaluation: 2368	parent: -2091	daughters: []	depth: 6	interesting: 93	is_interesting: False	
static_evaluation: 8296	parent: -2091	daughters: []	depth: 6	interesting: 33	is_interesting: False	
static_evaluation: 2188	parent: -2091	daughters: []	depth: 6	interesting: 83	is_interesting: False	
static_evaluation: -2169	parent: 7111	daughters: [8884, 5530, 2204]	depth: 5	interesting: 71	is_interesting: True	
static_evaluation: 8884	parent: -2169	daughters: [-5690, -4961, 2518, -8933]	depth: 6	interesting: 18	is_interesting: True	
static_evaluation: -5690	parent: 8884	daughters: []	depth: 7	interesting: 52	is_interesting: False	
static_evaluation: -4961	parent: 8884	daughters: [9968, 7818, 4959]	depth: 7	interesting: 17	is_interesting: True	
static_evaluation: 9968	parent: -4961	daughters: []	depth: 8	interesting: 69	is_interesting: False	
static_evaluation: 7818	parent: -4961	daughters: []	depth: 8	interesting: 92	is_interesting: False	
static_evaluation: 4959	parent: -4961	daughters: []	depth: 8	interesting: 53	is_interesting: False	
static_evaluation: 2518	parent: 8884	daughters: []	depth: 7	interesting: 38	is_interesting: False	
static_evaluation: -8933	parent: 8884	daughters: []	depth: 7	interesting: 74	is_interesting: False	
static_evaluation: 5530	parent: -2169	daughters: []	depth: 6	interesting: 88	is_interesting: False	
static_evaluation: 2204	parent: -2169	daughters: [-2205, -737, 4149]	depth: 6	interesting: 18	is_interesting: True	
static_evaluation: -2205	parent: 2204	daughters: []	depth: 7	interesting: 30	is_interesting: False	
static_evaluation: -737	parent: 2204	daughters: []	depth: 7	interesting: 71	is_interesting: False	
static_evaluation: 4149	parent: 2204	daughters: [2037, 6580, -3997]	depth: 7	interesting: 10	is_interesting: True	
static_evaluation: 2037	parent: 4149	daughters: []	depth: 8	interesting: 22	is_interesting: False	
static_evaluation: 6580	parent: 4149	daughters: []	depth: 8	interesting: 98	is_interesting: False	
static_evaluation: -3997	parent: 4149	daughters: []	depth: 8	interesting: 98	is_interesting: False	
static_evaluation: 4570	parent: -4541	daughters: [9463, 2857, -4539]	depth: 4	interesting: 43	is_interesting: True	
static_evaluation: 9463	parent: 4570	daughters: [-7339, -6695, -9352]	depth: 5	interesting: 91	is_interesting: False	
static_evaluation: -7339	parent: 9463	daughters: []	depth: 6	interesting: 60	is_interesting: False	
static_evaluation: -6695	parent: 9463	daughters: []	depth: 6	interesting: 88	is_interesting: False	
static_evaluation: -9352	parent: 9463	daughters: []	depth: 6	interesting: 78	is_interesting: False	
static_evaluation: 2857	parent: 4570	daughters: [-2850, -1707, -677]	depth: 5	interesting: 21	is_interesting: True	
static_evaluation: -2850	parent: 2857	daughters: []	depth: 6	interesting: 83	is_interesting: False	
static_evaluation: -1707	parent: 2857	daughters: []	depth: 6	interesting: 99	is_interesting: False	
static_evaluation: -677	parent: 2857	daughters: []	depth: 6	interesting: 52	is_interesting: False	
static_evaluation: -4539	parent: 4570	daughters: [4607]	depth: 5	interesting: 48	is_interesting: True	
static_evaluation: 4607	parent: -4539	daughters: []	depth: 6	interesting: 87	is_interesting: False	
static_evaluation: 9375	parent: 4633	daughters: [-4796, 4784, -9207, -6634, -6762, -9321]	depth: 3	interesting: 11	is_interesting: True	
static_evaluation: -4796	parent: 9375	daughters: [7460, 7547, 4803]	depth: 4	interesting: 22	is_interesting: True	
static_evaluation: 7460	parent: -4796	daughters: [-3152, 3912, -7513]	depth: 5	interesting: 68	is_interesting: True	
static_evaluation: -3152	parent: 7460	daughters: []	depth: 6	interesting: 54	is_interesting: False	
static_evaluation: 3912	parent: 7460	daughters: []	depth: 6	interesting: 81	is_interesting: False	
static_evaluation: -7513	parent: 7460	daughters: []	depth: 6	interesting: 90	is_interesting: False	
static_evaluation: 7547	parent: -4796	daughters: [-7453, -3193, -5119]	depth: 5	interesting: 76	is_interesting: True	
static_evaluation: -7453	parent: 7547	daughters: []	depth: 6	interesting: 57	is_interesting: False	
static_evaluation: -3193	parent: 7547	daughters: []	depth: 6	interesting: 62	is_interesting: False	
static_evaluation: -5119	parent: 7547	daughters: []	depth: 6	interesting: 67	is_interesting: False	
static_evaluation: 4803	parent: -4796	daughters: [-3654, -3920, -4905]	depth: 5	interesting: 85	is_interesting: False	
static_evaluation: -3654	parent: 4803	daughters: [3748, 7604, 6960]	depth: 6	interesting: 10	is_interesting: True	
static_evaluation: 3748	parent: -3654	daughters: []	depth: 7	interesting: 48	is_interesting: False	
static_evaluation: 7604	parent: -3654	daughters: [-2052, 5473, -7529]	depth: 7	interesting: 18	is_interesting: True	
static_evaluation: -2052	parent: 7604	daughters: []	depth: 8	interesting: 84	is_interesting: False	
static_evaluation: 5473	parent: 7604	daughters: []	depth: 8	interesting: 82	is_interesting: False	
static_evaluation: -7529	parent: 7604	daughters: [7516, 9118]	depth: 8	interesting: 6	is_interesting: False	
static_evaluation: 7516	parent: -7529	daughters: []	depth: 9	interesting: 38	is_interesting: False	
static_evaluation: 9118	parent: -7529	daughters: []	depth: 9	interesting: 99	is_interesting: False	
static_evaluation: 6960	parent: -3654	daughters: []	depth: 7	interesting: 26	is_interesting: False	
static_evaluation: -3920	parent: 4803	daughters: []	depth: 6	interesting: 88	is_interesting: False	
static_evaluation: -4905	parent: 4803	daughters: [6887, 9299, 4893]	depth: 6	interesting: 3	is_interesting: True	
static_evaluation: 6887	parent: -4905	daughters: []	depth: 7	interesting: 40	is_interesting: False	
static_evaluation: 9299	parent: -4905	daughters: []	depth: 7	interesting: 54	is_interesting: False	
static_evaluation: 4893	parent: -4905	daughters: []	depth: 7	interesting: 92	is_interesting: False	
static_evaluation: 4784	parent: 9375	daughters: [-4678, 4811, 2702]	depth: 4	interesting: 37	is_interesting: True	
static_evaluation: -4678	parent: 4784	daughters: [9575, 4975, 4716]	depth: 5	interesting: 79	is_interesting: True	
static_evaluation: 9575	parent: -4678	daughters: []	depth: 6	interesting: 68	is_interesting: False	
static_evaluation: 4975	parent: -4678	daughters: []	depth: 6	interesting: 25	is_interesting: False	
static_evaluation: 4716	parent: -4678	daughters: [8487, 5793, -2679, -4669]	depth: 6	interesting: 9	is_interesting: True	
static_evaluation: 8487	parent: 4716	daughters: []	depth: 7	interesting: 28	is_interesting: False	
static_evaluation: 5793	parent: 4716	daughters: []	depth: 7	interesting: 42	is_interesting: False	
static_evaluation: -2679	parent: 4716	daughters: []	depth: 7	interesting: 49	is_interesting: False	
static_evaluation: -4669	parent: 4716	daughters: [8980, 6114, 4704]	depth: 7	interesting: 18	is_interesting: True	
static_evaluation: 8980	parent: -4669	daughters: []	depth: 8	interesting: 79	is_interesting: False	
static_evaluation: 6114	parent: -4669	daughters: []	depth: 8	interesting: 78	is_interesting: False	
static_evaluation: 4704	parent: -4669	daughters: [-4725, 3666, 8042]	depth: 8	interesting: 1	is_interesting: False	
static_evaluation: -4725	parent: 4704	daughters: []	depth: 9	interesting: 53	is_interesting: False	
static_evaluation: 3666	parent: 4704	daughters: []	depth: 9	interesting: 90	is_interesting: False	
static_evaluation: 8042	parent: 4704	daughters: []	depth: 9	interesting: 49	is_interesting: False	
static_evaluation: 4811	parent: 4784	daughters: [-4804, 1347, 3221, -723, -2556, -4804]	depth: 5	interesting: 19	is_interesting: True	
static_evaluation: -4804	parent: 4811	daughters: []	depth: 6	interesting: 86	is_interesting: False	
static_evaluation: 1347	parent: 4811	daughters: []	depth: 6	interesting: 86	is_interesting: False	
static_evaluation: 3221	parent: 4811	daughters: []	depth: 6	interesting: 91	is_interesting: False	
static_evaluation: -723	parent: 4811	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: -2556	parent: 4811	daughters: [2640, 5122, 6425]	depth: 6	interesting: 17	is_interesting: True	
static_evaluation: 2640	parent: -2556	daughters: []	depth: 7	interesting: 73	is_interesting: False	
static_evaluation: 5122	parent: -2556	daughters: [4204, 3660, -5012]	depth: 7	interesting: 18	is_interesting: True	
static_evaluation: 4204	parent: 5122	daughters: []	depth: 8	interesting: 54	is_interesting: False	
static_evaluation: 3660	parent: 5122	daughters: []	depth: 8	interesting: 70	is_interesting: False	
static_evaluation: -5012	parent: 5122	daughters: [7525, 7612, 5225]	depth: 8	interesting: 11	is_interesting: False	
static_evaluation: 7525	parent: -5012	daughters: []	depth: 9	interesting: 90	is_interesting: False	
static_evaluation: 7612	parent: -5012	daughters: [-1396, -793, -7683]	depth: 9	interesting: 18	is_interesting: False	
static_evaluation: -1396	parent: 7612	daughters: [8582, 1724, 1430]	depth: 10	interesting: 16	is_interesting: False	
static_evaluation: 8582	parent: -1396	daughters: []	depth: 11	interesting: 85	is_interesting: False	
static_evaluation: 1724	parent: -1396	daughters: []	depth: 11	interesting: 53	is_interesting: False	
static_evaluation: 1430	parent: -1396	daughters: []	depth: 11	interesting: 48	is_interesting: False	
static_evaluation: -793	parent: 7612	daughters: []	depth: 10	interesting: 88	is_interesting: False	
static_evaluation: -7683	parent: 7612	daughters: []	depth: 10	interesting: 60	is_interesting: False	
static_evaluation: 5225	parent: -5012	daughters: [14, 7447, -5123]	depth: 9	interesting: 6	is_interesting: False	
static_evaluation: 14	parent: 5225	daughters: []	depth: 10	interesting: 43	is_interesting: False	
static_evaluation: 7447	parent: 5225	daughters: []	depth: 10	interesting: 48	is_interesting: False	
static_evaluation: -5123	parent: 5225	daughters: []	depth: 10	interesting: 47	is_interesting: False	
static_evaluation: 6425	parent: -2556	daughters: []	depth: 7	interesting: 90	is_interesting: False	
static_evaluation: -4804	parent: 4811	daughters: []	depth: 6	interesting: 26	is_interesting: False	
static_evaluation: 2702	parent: 4784	daughters: [-2630, -2064, -127, -2579, -1678, -129]	depth: 5	interesting: 15	is_interesting: True	
static_evaluation: -2630	parent: 2702	daughters: []	depth: 6	interesting: 40	is_interesting: False	
static_evaluation: -2064	parent: 2702	daughters: []	depth: 6	interesting: 66	is_interesting: False	
static_evaluation: -127	parent: 2702	daughters: []	depth: 6	interesting: 97	is_interesting: False	
static_evaluation: -2579	parent: 2702	daughters: [2638, 7898, 8664]	depth: 6	interesting: 19	is_interesting: True	
static_evaluation: 2638	parent: -2579	daughters: []	depth: 7	interesting: 36	is_interesting: False	
static_evaluation: 7898	parent: -2579	daughters: []	depth: 7	interesting: 75	is_interesting: False	
static_evaluation: 8664	parent: -2579	daughters: []	depth: 7	interesting: 20	is_interesting: False	
static_evaluation: -1678	parent: 2702	daughters: []	depth: 6	interesting: 34	is_interesting: False	
static_evaluation: -129	parent: 2702	daughters: []	depth: 6	interesting: 90	is_interesting: False	
static_evaluation: -9207	parent: 9375	daughters: [9358]	depth: 4	interesting: 98	is_interesting: True	
static_evaluation: 9358	parent: -9207	daughters: [-8029, -4313, -9289]	depth: 5	interesting: 68	is_interesting: True	
static_evaluation: -8029	parent: 9358	daughters: []	depth: 6	interesting: 81	is_interesting: False	
static_evaluation: -4313	parent: 9358	daughters: []	depth: 6	interesting: 36	is_interesting: False	
static_evaluation: -9289	parent: 9358	daughters: []	depth: 6	interesting: 30	is_interesting: False	
static_evaluation: -6634	parent: 9375	daughters: [9255, 8298, 6868, 9182, 7742, 6817]	depth: 4	interesting: 19	is_interesting: True	
static_evaluation: 9255	parent: -6634	daughters: [-8661, -7292, -9182]	depth: 5	interesting: 52	is_interesting: True	
static_evaluation: -8661	parent: 9255	daughters: []	depth: 6	interesting: 99	is_interesting: False	
static_evaluation: -7292	parent: 9255	daughters: []	depth: 6	interesting: 63	is_interesting: False	
static_evaluation: -9182	parent: 9255	daughters: []	depth: 6	interesting: 55	is_interesting: False	
static_evaluation: 8298	parent: -6634	daughters: [-1182, -1395, -8356]	depth: 5	interesting: 79	is_interesting: True	
static_evaluation: -1182	parent: 8298	daughters: []	depth: 6	interesting: 29	is_interesting: False	
static_evaluation: -1395	parent: 8298	daughters: []	depth: 6	interesting: 58	is_interesting: False	
static_evaluation: -8356	parent: 8298	daughters: []	depth: 6	interesting: 70	is_interesting: False	
static_evaluation: 6868	parent: -6634	daughters: [7017, 1744, -6796]	depth: 5	interesting: 77	is_interesting: True	
static_evaluation: 7017	parent: 6868	daughters: [7717, 7573, -6972]	depth: 6	interesting: 15	is_interesting: True	
static_evaluation: 7717	parent: 7017	daughters: []	depth: 7	interesting: 32	is_interesting: False	
static_evaluation: 7573	parent: 7017	daughters: []	depth: 7	interesting: 97	is_interesting: False	
static_evaluation: -6972	parent: 7017	daughters: []	depth: 7	interesting: 73	is_interesting: False	
static_evaluation: 1744	parent: 6868	daughters: []	depth: 6	interesting: 47	is_interesting: False	
static_evaluation: -6796	parent: 6868	daughters: []	depth: 6	interesting: 39	is_interesting: False	
static_evaluation: 9182	parent: -6634	daughters: [-9149, 7724, -4925]	depth: 5	interesting: 44	is_interesting: True	
static_evaluation: -9149	parent: 9182	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: 7724	parent: 9182	daughters: []	depth: 6	interesting: 79	is_interesting: False	
static_evaluation: -4925	parent: 9182	daughters: []	depth: 6	interesting: 80	is_interesting: False	
static_evaluation: 7742	parent: -6634	daughters: [5280, -4361, -7743]	depth: 5	interesting: 69	is_interesting: True	
static_evaluation: 5280	parent: 7742	daughters: []	depth: 6	interesting: 63	is_interesting: False	
static_evaluation: -4361	parent: 7742	daughters: [5451, 5578, 9429, 4306]	depth: 6	interesting: 6	is_interesting: True	
static_evaluation: 5451	parent: -4361	daughters: []	depth: 7	interesting: 67	is_interesting: False	
static_evaluation: 5578	parent: -4361	daughters: []	depth: 7	interesting: 94	is_interesting: False	
static_evaluation: 9429	parent: -4361	daughters: []	depth: 7	interesting: 56	is_interesting: False	
static_evaluation: 4306	parent: -4361	daughters: []	depth: 7	interesting: 42	is_interesting: False	
static_evaluation: -7743	parent: 7742	daughters: []	depth: 6	interesting: 56	is_interesting: False	
static_evaluation: 6817	parent: -6634	daughters: [-6683, 7964, -2048, -2448, -1918]	depth: 5	interesting: 35	is_interesting: True	
static_evaluation: -6683	parent: 6817	daughters: [8308, 6749]	depth: 6	interesting: 14	is_interesting: True	
static_evaluation: 8308	parent: -6683	daughters: []	depth: 7	interesting: 51	is_interesting: False	
static_evaluation: 6749	parent: -6683	daughters: []	depth: 7	interesting: 26	is_interesting: False	
static_evaluation: 7964	parent: 6817	daughters: []	depth: 6	interesting: 36	is_interesting: False	
static_evaluation: -2048	parent: 6817	daughters: []	depth: 6	interesting: 28	is_interesting: False	
static_evaluation: -2448	parent: 6817	daughters: [7773, 5695, 2509]	depth: 6	interesting: 12	is_interesting: True	
static_evaluation: 7773	parent: -2448	daughters: [402, -7786]	depth: 7	interesting: 17	is_interesting: True	
static_evaluation: 402	parent: 7773	daughters: []	depth: 8	interesting: 69	is_interesting: False	
static_evaluation: -7786	parent: 7773	daughters: []	depth: 8	interesting: 31	is_interesting: False	
static_evaluation: 5695	parent: -2448	daughters: []	depth: 7	interesting: 45	is_interesting: False	
static_evaluation: 2509	parent: -2448	daughters: []	depth: 7	interesting: 77	is_interesting: False	
static_evaluation: -1918	parent: 6817	daughters: []	depth: 6	interesting: 99	is_interesting: False	
static_evaluation: -6762	parent: 9375	daughters: [7785, 8611, 6865]	depth: 4	interesting: 46	is_interesting: True	
static_evaluation: 7785	parent: -6762	daughters: [-7714, 1902]	depth: 5	interesting: 97	is_interesting: False	
static_evaluation: -7714	parent: 7785	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: 1902	parent: 7785	daughters: []	depth: 6	interesting: 21	is_interesting: False	
static_evaluation: 8611	parent: -6762	daughters: [-3514, 2309, -8589, -8539, 6390, 6950]	depth: 5	interesting: 1	is_interesting: True	
static_evaluation: -3514	parent: 8611	daughters: []	depth: 6	interesting: 92	is_interesting: False	
static_evaluation: 2309	parent: 8611	daughters: []	depth: 6	interesting: 81	is_interesting: False	
static_evaluation: -8589	parent: 8611	daughters: []	depth: 6	interesting: 34	is_interesting: False	
static_evaluation: -8539	parent: 8611	daughters: [9543, 8694, 8589]	depth: 6	interesting: 16	is_interesting: True	
static_evaluation: 9543	parent: -8539	daughters: []	depth: 7	interesting: 82	is_interesting: False	
static_evaluation: 8694	parent: -8539	daughters: [-8553, 3816, 1788]	depth: 7	interesting: 15	is_interesting: True	
static_evaluation: -8553	parent: 8694	daughters: [8630]	depth: 8	interesting: 11	is_interesting: False	
static_evaluation: 8630	parent: -8553	daughters: []	depth: 9	interesting: 33	is_interesting: False	
static_evaluation: 3816	parent: 8694	daughters: []	depth: 8	interesting: 20	is_interesting: False	
static_evaluation: 1788	parent: 8694	daughters: []	depth: 8	interesting: 67	is_interesting: False	
static_evaluation: 8589	parent: -8539	daughters: []	depth: 7	interesting: 60	is_interesting: False	
static_evaluation: 6390	parent: 8611	daughters: [842, -3490, -6228]	depth: 6	interesting: 10	is_interesting: True	
static_evaluation: 842	parent: 6390	daughters: []	depth: 7	interesting: 94	is_interesting: False	
static_evaluation: -3490	parent: 6390	daughters: []	depth: 7	interesting: 25	is_interesting: False	
static_evaluation: -6228	parent: 6390	daughters: []	depth: 7	interesting: 39	is_interesting: False	
static_evaluation: 6950	parent: 8611	daughters: []	depth: 6	interesting: 83	is_interesting: False	
static_evaluation: 6865	parent: -6762	daughters: [8923, 5430, -6815]	depth: 5	interesting: 65	is_interesting: True	
static_evaluation: 8923	parent: 6865	daughters: []	depth: 6	interesting: 95	is_interesting: False	
static_evaluation: 5430	parent: 6865	daughters: []	depth: 6	interesting: 27	is_interesting: False	
static_evaluation: -6815	parent: 6865	daughters: []	depth: 6	interesting: 85	is_interesting: False	
static_evaluation: -9321	parent: 9375	daughters: [9928, 9703, 9734, 9532, 9297]	depth: 4	interesting: 61	is_interesting: True	
static_evaluation: 9928	parent: -9321	daughters: [2776, 2152, -9948]	depth: 5	interesting: 15	is_interesting: True	
static_evaluation: 2776	parent: 9928	daughters: []	depth: 6	interesting: 74	is_interesting: False	
static_evaluation: 2152	parent: 9928	daughters: [-83, 9784, -2123]	depth: 6	interesting: 8	is_interesting: True	
static_evaluation: -83	parent: 2152	daughters: []	depth: 7	interesting: 22	is_interesting: False	
static_evaluation: 9784	parent: 2152	daughters: []	depth: 7	interesting: 65	is_interesting: False	
static_evaluation: -2123	parent: 2152	daughters: []	depth: 7	interesting: 62	is_interesting: False	
static_evaluation: -9948	parent: 9928	daughters: []	depth: 6	interesting: 24	is_interesting: False	
static_evaluation: 9703	parent: -9321	daughters: [-5692, -5059, -9634, -7774, 3833, -9634]	depth: 5	interesting: 18	is_interesting: True	
static_evaluation: -5692	parent: 9703	daughters: [9230, 7936, 5778]	depth: 6	interesting: 12	is_interesting: True	
static_evaluation: 9230	parent: -5692	daughters: []	depth: 7	interesting: 95	is_interesting: False	
static_evaluation: 7936	parent: -5692	daughters: []	depth: 7	interesting: 39	is_interesting: False	
static_evaluation: 5778	parent: -5692	daughters: []	depth: 7	interesting: 53	is_interesting: False	
static_evaluation: -5059	parent: 9703	daughters: []	depth: 6	interesting: 86	is_interesting: False	
static_evaluation: -9634	parent: 9703	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: -7774	parent: 9703	daughters: []	depth: 6	interesting: 33	is_interesting: False	
static_evaluation: 3833	parent: 9703	daughters: []	depth: 6	interesting: 84	is_interesting: False	
static_evaluation: -9634	parent: 9703	daughters: []	depth: 6	interesting: 60	is_interesting: False	
static_evaluation: 9734	parent: -9321	daughters: [-2061, -1715, -9858, -9868, -1788, -9619]	depth: 5	interesting: 19	is_interesting: True	
static_evaluation: -2061	parent: 9734	daughters: []	depth: 6	interesting: 69	is_interesting: False	
static_evaluation: -1715	parent: 9734	daughters: []	depth: 6	interesting: 33	is_interesting: False	
static_evaluation: -9858	parent: 9734	daughters: []	depth: 6	interesting: 100	is_interesting: False	
static_evaluation: -9868	parent: 9734	daughters: []	depth: 6	interesting: 74	is_interesting: False	
static_evaluation: -1788	parent: 9734	daughters: []	depth: 6	interesting: 25	is_interesting: False	
static_evaluation: -9619	parent: 9734	daughters: [9691, 10037, 9586]	depth: 6	interesting: 13	is_interesting: True	
static_evaluation: 9691	parent: -9619	daughters: [902, -8260, -9613]	depth: 7	interesting: 0	is_interesting: True	
static_evaluation: 902	parent: 9691	daughters: []	depth: 8	interesting: 71	is_interesting: False	
static_evaluation: -8260	parent: 9691	daughters: [8282, 9771, 9878]	depth: 8	interesting: 12	is_interesting: False	
static_evaluation: 8282	parent: -8260	daughters: []	depth: 9	interesting: 81	is_interesting: False	
static_evaluation: 9771	parent: -8260	daughters: []	depth: 9	interesting: 71	is_interesting: False	
static_evaluation: 9878	parent: -8260	daughters: []	depth: 9	interesting: 54	is_interesting: False	
static_evaluation: -9613	parent: 9691	daughters: []	depth: 8	interesting: 44	is_interesting: False	
static_evaluation: 10037	parent: -9619	daughters: [-8045, 5919, -9942]	depth: 7	interesting: 18	is_interesting: True	
static_evaluation: -8045	parent: 10037	daughters: []	depth: 8	interesting: 50	is_interesting: False	
static_evaluation: 5919	parent: 10037	daughters: []	depth: 8	interesting: 68	is_interesting: False	
static_evaluation: -9942	parent: 10037	daughters: []	depth: 8	interesting: 69	is_interesting: False	
static_evaluation: 9586	parent: -9619	daughters: []	depth: 7	interesting: 29	is_interesting: False	
static_evaluation: 9532	parent: -9321	daughters: [-3743, 1333, -9451]	depth: 5	interesting: 35	is_interesting: True	
static_evaluation: -3743	parent: 9532	daughters: []	depth: 6	interesting: 55	is_interesting: False	
static_evaluation: 1333	parent: 9532	daughters: []	depth: 6	interesting: 85	is_interesting: False	
static_evaluation: -9451	parent: 9532	daughters: []	depth: 6	interesting: 46	is_interesting: False	
static_evaluation: 9297	parent: -9321	daughters: [-9310, 8709, 645, -2386, 2358, -9313]	depth: 5	interesting: 17	is_interesting: True	
static_evaluation: -9310	parent: 9297	daughters: []	depth: 6	interesting: 49	is_interesting: False	
static_evaluation: 8709	parent: 9297	daughters: [-4407, 1891, -8749]	depth: 6	interesting: 8	is_interesting: True	
static_evaluation: -4407	parent: 8709	daughters: []	depth: 7	interesting: 67	is_interesting: False	
static_evaluation: 1891	parent: 8709	daughters: []	depth: 7	interesting: 28	is_interesting: False	
static_evaluation: -8749	parent: 8709	daughters: []	depth: 7	interesting: 80	is_interesting: False	
static_evaluation: 645	parent: 9297	daughters: []	depth: 6	interesting: 64	is_interesting: False	
static_evaluation: -2386	parent: 9297	daughters: [3673, 6243, 2485]	depth: 6	interesting: 9	is_interesting: True	
static_evaluation: 3673	parent: -2386	daughters: []	depth: 7	interesting: 31	is_interesting: False	
static_evaluation: 6243	parent: -2386	daughters: [-6258, -678, 4164]	depth: 7	interesting: 4	is_interesting: True	
static_evaluation: -6258	parent: 6243	daughters: []	depth: 8	interesting: 50	is_interesting: False	
static_evaluation: -678	parent: 6243	daughters: []	depth: 8	interesting: 28	is_interesting: False	
static_evaluation: 4164	parent: 6243	daughters: []	depth: 8	interesting: 88	is_interesting: False	
static_evaluation: 2485	parent: -2386	daughters: []	depth: 7	interesting: 80	is_interesting: False	
static_evaluation: 2358	parent: 9297	daughters: []	depth: 6	interesting: 31	is_interesting: False	
static_evaluation: -9313	parent: 9297	daughters: []	depth: 6	interesting: 47	is_interesting: False	
static_evaluation: 2080	parent: -2026	daughters: [-2068, 826, 2062]	depth: 2	interesting: 56	is_interesting: True	
static_evaluation: -2068	parent: 2080	daughters: [3615, 4825, 2081]	depth: 3	interesting: 32	is_interesting: True	
static_evaluation: 3615	parent: -2068	daughters: [3093, 9853, -3682]	depth: 4	interesting: 99	is_interesting: True	
static_evaluation: 3093	parent: 3615	daughters: [288, 7206, -2964]	depth: 5	interesting: 97	is_interesting: False	
static_evaluation: 288	parent: 3093	daughters: []	depth: 6	interesting: 96	is_interesting: False	
static_evaluation: 7206	parent: 3093	daughters: []	depth: 6	interesting: 81	is_interesting: False	
static_evaluation: -2964	parent: 3093	daughters: []	depth: 6	interesting: 82	is_interesting: False	
static_evaluation: 9853	parent: 3615	daughters: [-5608, 6566, -9904, -9904, 6838, 6238]	depth: 5	interesting: 15	is_interesting: True	
static_evaluation: -5608	parent: 9853	daughters: []	depth: 6	interesting: 36	is_interesting: False	
static_evaluation: 6566	parent: 9853	daughters: []	depth: 6	interesting: 89	is_interesting: False	
static_evaluation: -9904	parent: 9853	daughters: []	depth: 6	interesting: 92	is_interesting: False	
static_evaluation: -9904	parent: 9853	daughters: []	depth: 6	interesting: 64	is_interesting: False	
static_evaluation: 6838	parent: 9853	daughters: []	depth: 6	interesting: 78	is_interesting: False	
static_evaluation: 6238	parent: 9853	daughters: [-533, 5109, -1924, -6252]	depth: 6	interesting: 17	is_interesting: True	
static_evaluation: -533	parent: 6238	daughters: []	depth: 7	interesting: 92	is_interesting: False	
static_evaluation: 5109	parent: 6238	daughters: [-5031, 7746, 4466]	depth: 7	interesting: 7	is_interesting: True	
static_evaluation: -5031	parent: 5109	daughters: [5120, 7448, 5782]	depth: 8	interesting: 13	is_interesting: False	
static_evaluation: 5120	parent: -5031	daughters: []	depth: 9	interesting: 80	is_interesting: False	
static_evaluation: 7448	parent: -5031	daughters: []	depth: 9	interesting: 27	is_interesting: False	
static_evaluation: 5782	parent: -5031	daughters: []	depth: 9	interesting: 52	is_interesting: False	
static_evaluation: 7746	parent: 5109	daughters: []	depth: 8	interesting: 43	is_interesting: False	
static_evaluation: 4466	parent: 5109	daughters: []	depth: 8	interesting: 45	is_interesting: False	
static_evaluation: -1924	parent: 6238	daughters: []	depth: 7	interesting: 79	is_interesting: False	
static_evaluation: -6252	parent: 6238	daughters: []	depth: 7	interesting: 29	is_interesting: False	
static_evaluation: -3682	parent: 3615	daughters: [5695, 8777, 3609]	depth: 5	interesting: 38	is_interesting: True	
static_evaluation: 5695	parent: -3682	daughters: []	depth: 6	interesting: 77	is_interesting: False	
static_evaluation: 8777	parent: -3682	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: 3609	parent: -3682	daughters: []	depth: 6	interesting: 84	is_interesting: False	
static_evaluation: 4825	parent: -2068	daughters: [-3351, -2398, -4621, 2493, -3297, -4714]	depth: 4	interesting: 12	is_interesting: True	
static_evaluation: -3351	parent: 4825	daughters: [9836, 7964, 9218, 3437]	depth: 5	interesting: 73	is_interesting: True	
static_evaluation: 9836	parent: -3351	daughters: []	depth: 6	interesting: 84	is_interesting: False	
static_evaluation: 7964	parent: -3351	daughters: []	depth: 6	interesting: 33	is_interesting: False	
static_evaluation: 9218	parent: -3351	daughters: [-9149]	depth: 6	interesting: 0	is_interesting: True	
static_evaluation: -9149	parent: 9218	daughters: []	depth: 7	interesting: 20	is_interesting: False	
static_evaluation: 3437	parent: -3351	daughters: []	depth: 6	interesting: 79	is_interesting: False	
